timestamp,x,y,z,vx,vy,vz,speed
13.4880,0.9750,-1.1250,0.6250,0.1267,-3.0411,5.1282,5.9635
13.4880,0.9750,-1.5750,0.5250,0.1259,-4.3762,5.2853,6.8630
13.4880,0.9750,-3.0250,0.1750,0.1156,-8.8444,5.6372,10.4888
13.4880,0.9750,-3.6250,0.0250,0.1106,-10.8041,5.7643,12.2462
13.4880,0.0750,-0.8250,-0.3750,0.0745,-0.1063,-0.0117,0.1303
13.4880,-0.0250,-0.5250,-0.3750,0.1634,-0.0144,-0.0224,0.1655
13.4880,-0.0250,-0.4750,-0.3750,0.2904,0.5778,-0.0108,0.6467
13.4880,-0.1250,0.2750,-0.3750,0.0085,1.0169,0.0391,1.0177
13.4880,-0.2750,0.8750,-0.3750,3.3007,-7.5225,0.0375,8.2149
13.4880,-0.8750,4.5750,-0.2750,2.3647,-0.1191,-5.7001,6.1723
13.4880,-0.5250,4.5750,0.1250,0.1872,-0.0034,0.0239,0.1887
13.4880,-0.2250,4.5750,0.5250,-0.7054,-0.0173,-0.5964,0.9239
13.4880,0.2750,4.5750,1.0750,-0.6547,-0.1171,-3.6014,3.6623
13.4880,0.3750,4.5750,1.2250,-1.2807,-0.1083,-2.9247,3.1946
13.4880,0.9750,2.2250,1.4250,0.1642,7.0030,4.8127,8.4989
13.4880,0.9750,2.0250,1.3750,0.1614,6.3616,4.8202,7.9831
13.4880,0.9750,-0.3750,0.8250,0.1424,-0.8402,5.2017,5.2710
13.4880,0.9750,-0.4250,0.8250,0.1416,-1.0039,5.2024,5.3003
13.4880,0.9750,-0.6250,0.7750,0.1398,-1.6835,5.2360,5.5018
13.4880,0.9750,-0.8250,0.7250,0.1387,-2.2329,5.2682,5.7236
13.4880,0.9750,-0.8750,0.7250,0.1383,-2.5361,5.3953,5.9632
13.4880,0.9750,-1.0250,0.6750,0.1292,-2.8391,5.3191,6.0307
13.4880,0.9750,-1.0750,0.6750,0.1280,-3.0443,5.3071,6.1196
13.4880,0.9750,-1.2250,0.6250,0.1276,-3.5140,5.3390,6.3930
13.4880,0.9750,-2.0750,0.4250,0.1229,-6.0831,5.4490,8.1677
13.4880,0.9750,-2.4250,0.3750,0.1231,-7.1189,5.5437,9.0237
13.4880,0.1250,-1.2750,-0.4250,0.3776,-9.5594,-0.0612,9.5671
13.4880,-0.2250,0.7250,-0.3750,2.6111,-5.4628,0.0395,6.0548
13.4880,-0.7250,4.5750,-0.1750,1.8755,-0.1049,-4.9760,5.3188
13.4880,-0.6250,4.5750,-0.0250,0.3913,0.0252,0.0661,0.3976
13.4880,-0.4250,4.5750,0.2250,-0.1712,0.0123,-0.0260,0.1736
13.4880,-0.3250,4.5750,0.3750,-0.4979,0.0057,-0.0551,0.5010
13.4880,-0.1750,4.5750,0.5250,0.3885,-0.1023,-4.0229,4.0429
13.4880,0.0250,4.5750,0.7750,-0.6303,-0.1052,-2.8845,2.9544
13.4880,0.1250,4.5750,0.9250,-0.8546,-0.1062,-2.8945,3.0199
13.4880,0.9750,1.4250,1.2750,0.0309,-0.1763,0.1057,0.2079
13.4880,0.9750,1.3250,1.2250,0.1418,4.4599,5.6059,7.1649
13.4880,0.9750,0.9750,1.1750,0.0253,-0.0244,0.0977,0.1038
13.4880,0.9750,0.8250,1.1250,0.1400,2.8287,5.5736,6.2519
13.4880,0.9750,-0.3250,0.8750,0.1373,-0.8043,5.5351,5.5949
13.4880,0.9750,-0.4750,0.8250,0.1365,-1.3277,5.5275,5.6864
13.4880,0.9750,-0.5250,0.8250,0.1362,-1.5048,5.5239,5.7269
13.4880,0.9750,-0.7750,0.7750,0.1455,-2.3586,5.6479,6.1223
13.4880,0.9750,-1.1750,0.6750,0.1306,-3.5158,5.5043,6.5326
13.4880,0.9750,-1.3250,0.6250,0.1295,-4.0025,5.4808,6.7879
13.4880,0.9750,-1.4250,0.6250,0.1304,-4.3082,5.5294,7.0108
13.4880,0.9750,-1.6250,0.5750,0.1296,-4.9059,5.5286,7.3926
13.4880,0.9750,-1.7250,0.5250,0.1278,-5.1794,5.4635,7.5295
13.4880,0.9250,-4.4250,-0.1250,-2.4124,-0.1096,4.8698,5.4357
13.4880,0.0750,-1.0750,-0.4250,0.0885,-5.3064,-0.0516,5.3074
13.4880,-0.1250,0.3250,-0.3750,0.3714,-0.7204,-0.0387,0.8114
13.4880,-0.2250,0.8250,-0.3750,2.7716,-6.3433,0.0254,6.9225
13.4880,-0.8250,4.5750,-0.3250,2.1324,-0.1057,-5.0407,5.4742
13.4880,-0.5250,4.5750,0.0750,-0.3835,0.0068,0.4561,0.5960
13.4880,0.2250,4.5750,1.0750,-1.2130,-0.1101,-2.6579,2.9237
13.4880,0.9750,1.5750,1.3250,0.1633,5.7794,6.4328,8.6492
13.4880,0.9750,1.2250,1.2250,0.1615,4.3927,6.3141,7.6935
13.4880,0.9750,-0.3750,0.8750,0.1544,-1.1370,5.8878,5.9986
13.4880,0.9750,-0.4250,0.8750,0.1532,-1.3204,5.8660,6.0148
13.4880,0.9750,-0.5750,0.8250,0.1543,-1.8889,5.8444,6.1440
13.4880,0.9750,-0.6250,0.8250,0.1524,-2.0764,5.8153,6.1767
13.4880,0.9750,-0.8250,0.7750,0.1522,-2.6794,5.7820,6.3744
13.4880,0.9750,-1.0250,0.7250,0.1578,-3.3532,5.7784,6.6827
13.4880,0.9750,-1.2750,0.6750,0.1562,-4.0740,5.7176,7.0223
13.4880,0.9750,-1.5250,0.6250,0.1547,-4.9199,5.6743,7.5118
13.4880,0.9750,-1.8750,0.5250,0.1526,-5.9008,5.5887,8.1287
13.4880,0.9750,-2.1250,0.4750,0.1512,-6.7077,5.5499,8.7073
13.4880,0.9750,-2.2750,0.4250,0.1505,-7.1218,5.4908,8.9940
13.4880,0.0750,-0.8750,-0.3750,0.1136,1.7781,-0.0010,1.7817
13.4880,-0.6250,4.5750,-0.0750,-0.1231,0.0146,0.2587,0.2868
13.4880,-0.1750,4.5750,0.4750,0.2835,-0.0516,0.1344,0.3180
13.4880,0.5750,4.5750,1.5250,-2.6682,-0.1104,-1.3635,2.9984
13.4880,0.9750,1.9250,1.4250,0.1716,7.5898,7.4798,10.6575
13.4880,0.9750,1.4750,1.3250,0.1688,5.6891,7.2116,9.1870
13.4880,0.9750,1.1250,1.2250,0.1628,4.2595,6.9886,8.1860
13.4880,0.9750,0.8250,1.1750,0.0249,-0.1089,0.0483,0.1217
13.4880,0.9750,-0.2750,0.9250,0.1538,-0.9155,6.2996,6.3676
13.4880,0.9750,-0.3250,0.9250,0.1548,-1.1132,6.2851,6.3848
13.4880,0.9750,-0.4750,0.8750,0.1530,-1.7010,6.2055,6.4362
13.4880,0.9750,-0.5250,0.8750,0.1523,-1.8982,6.1776,6.4645
13.4880,0.9750,-0.7250,0.8250,0.1504,-2.5035,6.0965,6.5922
13.4880,0.9750,-0.9250,0.7750,0.1499,-3.1458,6.0205,6.7945
13.4880,0.9750,-0.9750,0.7750,0.1490,-3.3676,5.9879,6.8716
13.4880,0.9750,-1.1250,0.7250,0.1384,-3.8290,5.9256,7.0564
13.4880,0.9750,-1.3750,0.6750,0.1349,-4.5806,5.8028,7.3941
13.4880,0.9750,-1.4750,0.6750,0.1531,-5.0883,5.8983,7.7913
13.4880,0.9750,-1.6750,0.6250,0.1300,-5.5071,5.7458,7.9599
13.4880,0.9750,-2.0250,0.5250,0.1240,-6.5823,5.6310,8.6632
13.4880,0.9750,-2.5250,0.4250,0.1162,-7.9181,5.4875,9.6344
13.4880,0.9750,-2.9250,0.3250,0.1119,-8.9716,5.3354,10.4388
13.4880,-0.1250,0.3750,-0.3750,0.3713,0.4784,-0.1212,0.6176
13.4880,-0.8250,4.5750,-0.3750,1.7798,-0.0788,-3.7414,4.1440
13.4880,-0.7250,4.5750,-0.2250,0.1440,0.0420,-0.1332,0.2006
13.4880,-0.3250,4.5750,0.3250,0.1233,-0.0465,-0.0209,0.1334
13.4880,0.2250,4.5750,1.0250,-2.0676,-0.0841,-0.9702,2.2855
13.4880,0.3250,4.5750,1.1750,-2.6261,-0.0786,-0.3375,2.6488
13.4880,0.4750,4.5750,1.3250,-2.5817,-0.0868,-1.0282,2.7803
13.4880,0.9750,1.3750,1.3250,0.1737,5.5488,7.9839,9.7243
13.4880,0.9750,-0.3750,0.9250,0.1672,-1.5027,6.6413,6.8112
13.4880,0.9750,-0.4250,0.9250,0.1655,-1.7078,6.5918,6.8115
13.4880,0.9750,-0.7750,0.8250,0.1661,-2.9847,6.3636,7.0308
13.4880,0.9750,-1.0750,0.7750,0.1673,-3.9313,6.2303,7.3688
13.4880,0.9750,-1.5750,0.6750,0.1686,-5.5801,5.9240,8.1400
13.4880,0.9750,-2.3250,0.4750,0.1738,-7.7854,5.4644,9.5133
13.4880,0.8750,-4.4250,-0.0750,-2.1316,-0.0899,3.5974,4.1825
13.4880,0.0250,-0.7750,-0.3750,0.1366,0.3147,-0.0135,0.3433
13.4880,-0.4250,4.5750,0.1750,0.0017,-0.0294,-0.1284,0.1317
13.4880,0.1250,4.5750,0.8750,-1.8095,-0.0815,-0.9502,2.0455
13.4880,0.5750,4.5750,1.4750,-3.3294,-0.0949,-0.0908,3.3320
13.4880,0.9750,0.9750,1.2250,0.0357,0.2613,-0.1549,0.3059
13.4880,0.9750,-0.2750,0.9750,0.1809,-1.2795,7.1618,7.2774
13.4880,0.9750,-0.3250,0.9750,0.1826,-1.5040,7.1204,7.2798
13.4880,0.9750,-0.4750,0.9250,0.1798,-2.1643,6.9517,7.2830
13.4880,0.9750,-0.7250,0.8750,0.1757,-3.0525,6.7215,7.3843
13.4880,0.9750,-0.9250,0.8250,0.1744,-3.7528,6.5512,7.5520
13.4880,0.9750,-1.2250,0.7750,0.1591,-4.7419,6.2796,7.8704
13.4880,0.9750,-1.7250,0.6750,0.1495,-6.2284,5.9299,8.6011
13.4880,0.9750,-2.5750,0.4750,0.1322,-8.5653,5.3285,10.0884
13.4880,0.9750,-2.7750,0.4250,0.1310,-9.0190,5.1805,10.4017
13.4880,0.0750,-1.1250,-0.3750,0.0690,0.5020,-0.0181,0.5070
13.4880,-0.5250,4.5750,0.0250,-0.1935,0.0089,1.2709,1.2855
13.4880,-0.2250,4.5750,0.4750,0.1099,-0.0622,0.2662,0.2946
13.4880,0.4250,4.5750,1.3250,-3.3706,-0.0720,0.6780,3.4389
13.4880,0.9750,-0.2250,1.0250,0.1802,-1.2566,7.6642,7.7686
13.4880,0.9750,-0.4250,0.9750,0.1776,-2.1911,7.3732,7.6940
13.4880,0.9750,-0.6250,0.9250,0.1811,-2.8946,7.1829,7.7463
13.4880,0.9750,-0.6750,0.9250,0.1763,-3.1186,7.0870,7.7448
13.4880,0.9750,-0.8750,0.8750,0.1767,-3.8378,6.8719,7.8729
13.4880,0.9750,-1.5250,0.7250,0.1874,-6.0359,6.2277,8.6748
13.4880,0.9750,-1.6250,0.7250,0.1870,-6.3421,6.1174,8.8136
13.4880,0.9750,-1.9750,0.6250,0.1868,-7.3350,5.7457,9.3194
13.4880,-0.7250,4.5750,-0.2750,-0.4544,0.0237,-0.3418,0.5691
13.4880,-0.6250,4.5750,-0.1250,-0.7033,0.0181,0.1984,0.7310
13.4880,-0.1250,4.5750,0.5750,-1.4958,-0.0548,-0.1673,1.5061
13.4880,-0.0250,4.5750,0.7250,-1.9213,-0.0587,0.1455,1.9277
13.4880,0.5250,4.5750,1.5250,-4.1314,-0.0622,1.8334,4.5204
13.4880,0.9750,1.3250,1.3750,0.0247,0.2142,0.0230,0.2168
13.4880,0.9750,0.8250,1.2750,0.0110,0.1734,-0.0138,0.1743
13.4880,0.9750,-0.1750,1.0750,0.2023,-1.2425,8.2828,8.3779
13.4880,0.9750,-0.3750,1.0250,0.1967,-2.2433,7.8945,8.2095
13.4880,0.9750,-0.5750,0.9750,0.1980,-2.9803,7.6333,8.1968
13.4880,0.9750,-0.7750,0.9250,0.1961,-3.7144,7.3505,8.2380
13.4880,0.9750,-0.8250,0.9250,0.1943,-3.9590,7.2477,8.2608
13.4880,0.9750,-1.0250,0.8750,0.1948,-4.7292,6.9580,8.4153
13.4880,0.9750,-1.2750,0.8250,0.1864,-5.5311,6.6287,8.6353
13.4880,0.9750,-1.7750,0.7250,0.1794,-7.0650,6.0275,9.2886
13.4880,0.9750,-3.0750,0.4250,0.1705,-10.1256,4.5220,11.0907
13.4880,0.9750,-3.6250,0.2750,0.1722,-10.9780,3.9673,11.6741
13.4880,0.8750,-4.4250,-0.0250,-0.1521,0.0610,0.7984,0.8150
13.4880,-0.3250,1.6250,-0.3750,0.6446,0.3300,0.0406,0.7253
13.4880,0.0750,4.5750,0.8750,-2.4860,-0.0591,0.8573,2.6304
13.4880,0.1750,4.5750,1.0250,-2.9236,-0.0528,1.1940,3.1584
13.4880,0.9750,1.4750,1.4750,0.0201,0.1954,0.0224,0.1977
13.4880,0.9750,1.2250,1.3750,0.0372,0.0987,-0.1697,0.1998
13.4880,0.9750,1.1250,1.3750,0.0174,0.1148,-0.0840,0.1433
13.4880,0.9750,1.0250,1.3250,0.0346,0.0577,-0.3296,0.3364
13.4880,0.9750,0.9250,1.3250,0.0204,0.0812,-0.2368,0.2512
13.4880,0.9750,0.5750,1.2750,0.0286,0.1258,0.0298,0.1324
13.4880,0.9750,-0.2750,1.0750,0.2072,-2.0372,8.5520,8.7938
13.4880,0.9750,-0.3250,1.0750,0.2107,-2.3046,8.4575,8.7684
13.4880,0.9750,-0.5250,1.0250,0.2082,-3.0786,8.1152,8.6820
13.4880,0.9750,-0.7250,0.9750,0.2009,-3.8322,7.7468,8.6451
13.4880,0.9750,-0.9250,0.9250,0.2024,-4.6124,7.4059,8.7272
13.4880,0.9750,-0.9750,0.9250,0.2048,-4.8841,7.2965,8.7826
13.4880,0.9750,-1.2250,0.8750,0.1877,-5.6798,6.8930,8.9336
13.4880,0.9750,-1.6750,0.7750,0.1845,-7.1741,6.1691,9.4636
13.4880,0.9750,-2.0250,0.6750,0.1870,-8.1430,5.6063,9.8881
13.4880,0.9750,-2.3250,0.6250,0.1859,-8.8657,5.1937,10.2766
13.4880,0.9750,-2.4750,0.5750,0.1920,-9.2052,4.9366,10.4471
13.4880,0.9750,-4.0250,0.2250,0.1938,-11.4248,3.0906,11.8370
13.4880,0.9750,-4.4250,0.1250,-1.6046,-2.9456,1.9985,3.9046
13.4880,0.7750,-4.4250,-0.1750,0.0849,0.0417,-0.0837,0.1263
13.4880,-0.3250,1.5750,-0.3750,0.6099,0.2584,0.0319,0.6632
13.4880,-0.4250,2.3250,-0.3750,1.0220,-1.1651,0.0271,1.5500
13.4880,0.2750,4.5750,1.2250,-3.7267,-0.0363,2.9498,4.7530
13.4880,0.9750,1.2250,1.4250,0.0374,0.0991,-0.0992,0.1452
13.4880,0.9750,1.1250,1.4250,0.0162,0.1095,-0.0206,0.1126
13.4880,0.9750,1.0250,1.3750,0.0349,0.0218,-0.3105,0.3132
13.4880,0.9750,0.9250,1.3750,0.0193,0.0436,-0.2228,0.2278
13.4880,0.9750,-0.0250,1.1750,0.0054,0.2338,-0.0302,0.2358
13.4880,0.9750,-0.2250,1.1250,0.2042,-2.0854,9.1245,9.3620
13.4880,0.9750,-0.4750,1.0750,0.2020,-3.1792,8.5760,9.1485
13.4880,0.9750,-0.6750,1.0250,0.2085,-3.9902,8.2006,9.1222
13.4880,0.9750,-0.8750,0.9750,0.2036,-4.7775,7.7625,9.1172
13.4880,0.9750,-1.0750,0.9250,0.2047,-5.5947,7.3278,9.2216
13.4880,0.9750,-1.1750,0.9250,0.1997,-5.8918,7.2018,9.3070
13.4880,0.9750,-1.3250,0.8750,0.2004,-6.4342,6.8439,9.3956
13.4880,0.9750,-1.8250,0.7750,0.1913,-7.9774,5.9305,9.9422
13.4880,0.9750,-1.9250,0.7250,0.1998,-8.2383,5.6588,9.9965
13.4880,0.9750,-2.2250,0.6750,0.1848,-8.9834,5.2432,10.4032
13.4880,-0.4250,2.2750,-0.3750,1.0996,-1.7397,0.0274,2.0582
13.4880,-0.6750,4.5750,-0.2750,0.7111,0.0172,1.1693,1.3687
13.4880,-0.1250,4.5750,0.6250,0.2911,0.0215,0.3232,0.4355
13.4880,-0.0250,4.5750,0.7750,-2.5060,-0.0040,2.8785,3.8165
13.4880,0.0750,4.5750,0.9250,-2.9120,-0.0321,2.6995,3.9709
13.4880,0.1750,4.5750,1.0750,-3.3652,-0.0173,3.0709,4.5558
13.4880,0.9750,1.3750,1.5250,0.0172,0.0479,-0.2020,0.2083
13.4880,0.9750,1.2750,1.4750,0.0376,0.1212,-0.0420,0.1337
13.4880,0.9750,1.1750,1.4750,0.0147,0.1248,0.0292,0.1290
13.4880,0.9750,1.0250,1.4250,0.0355,0.0015,-0.3070,0.3091
13.4880,0.9750,0.5750,1.3250,0.0266,0.0520,-0.1876,0.1965
13.4880,0.9750,0.0250,1.2250,0.0105,0.1341,-0.0620,0.1481
13.4880,0.9750,-0.1250,1.1750,-0.0005,-0.2398,-0.0999,0.2598
13.4880,0.9750,-0.1750,1.1750,-0.0065,-0.1989,-0.0688,0.2105
13.4880,0.9750,-0.4250,1.1250,0.2166,-3.3277,9.1120,9.7030
13.4880,0.9750,-0.6250,1.0750,0.2185,-4.1677,8.6417,9.5967
13.4880,0.9750,-0.8250,1.0250,0.2158,-4.9869,8.1419,9.5501
13.4880,0.9750,-1.0250,0.9750,0.2163,-5.8188,7.6332,9.6006
13.4880,0.9750,-1.2750,0.9250,0.2159,-6.6684,7.0810,9.7291
13.4880,0.9750,-2.7750,0.5750,0.2018,-10.4924,3.9727,11.2211
13.4880,0.9250,-4.4250,0.1250,-0.5121,0.0416,0.3002,0.5951
13.4880,-0.0750,0.1750,-0.3750,0.3466,1.2822,-0.2416,1.3500
13.4880,-0.3250,1.5250,-0.3750,0.3883,1.1059,0.0298,1.1725
13.4880,0.9750,1.4250,1.5750,0.0143,0.1016,-0.1686,0.1974
13.4880,0.9750,1.1750,1.5250,0.0126,0.1689,0.0587,0.1792
13.4880,0.9750,0.5750,1.3750,0.0260,0.0298,-0.2527,0.2558
13.4880,0.9750,-0.0250,1.2250,0.0054,0.1567,-0.1541,0.2198
13.4880,0.9750,-0.1250,1.2250,0.0029,0.1085,0.0452,0.1176
13.4880,0.9750,-0.1750,1.2250,-0.0059,0.1508,-0.0555,0.1608
13.4880,0.9750,-0.2250,1.1750,0.0170,0.2125,-0.0201,0.2141
13.4880,0.9750,-0.3250,1.1750,0.0041,-0.2203,-0.0813,0.2348
13.4880,0.9750,-0.5750,1.1250,0.2220,-4.3743,9.0584,10.0618
13.4880,0.9750,-0.7750,1.0750,0.2118,-5.2016,8.4541,9.9284
13.4880,0.9750,-0.9750,1.0250,0.2133,-6.0486,7.8783,9.9347
13.4880,0.9750,-1.2250,0.9750,0.2058,-6.9243,7.2827,10.0512
13.4880,0.9750,-1.3750,0.9250,0.2070,-7.4747,6.8019,10.1084
13.4880,0.9750,-1.6750,0.8750,0.1986,-8.3936,6.0836,10.3684
13.4880,0.9750,-1.7750,0.8250,0.1979,-8.6912,5.8069,10.4545
13.4880,0.8250,-4.4250,-0.0250,-0.4272,0.0323,-0.0514,0.4315
13.4880,0.3250,4.5750,1.4250,-4.3452,0.0144,6.2425,7.6059
13.4880,0.9750,0.0250,1.2750,0.0095,0.1025,-0.1465,0.1790
13.4880,0.9750,-0.0750,1.2750,0.0077,0.0666,0.0859,0.1090
13.4880,0.9750,-0.2750,1.2250,0.0193,-0.4152,-0.1401,0.4386
13.4880,0.9750,-0.3250,1.2250,0.0118,0.0722,0.1899,0.2035
13.4880,0.9750,-0.4250,1.1750,0.0077,0.2813,-0.0393,0.2841
13.4880,0.9750,-0.5250,1.1750,0.0119,-0.0490,-0.1030,0.1146
13.4880,0.9750,-0.9250,1.0750,0.2203,-6.3225,8.0842,10.2653
13.4880,0.9750,-1.3250,0.9750,0.2073,-7.7532,6.8896,10.3740
13.4880,0.9750,-1.9250,0.8250,0.2013,-9.5895,5.1756,10.8988
13.4880,0.9750,-2.1750,0.7750,0.2078,-10.1797,4.4531,11.1131
13.4880,0.9750,-2.4750,0.6750,0.2072,-10.8152,3.6613,11.4200
13.4880,0.7250,-4.4250,-0.1750,-1.1677,0.0450,-3.1741,3.3824
13.4880,-0.0750,0.2250,-0.3750,0.6227,-2.9768,-0.1741,3.0462
13.4880,-0.0750,4.5750,0.7750,-0.5242,-0.0040,-0.0549,0.5271
13.4880,0.9750,0.0750,1.3750,0.0134,0.1133,0.1377,0.1788
13.4880,0.9750,0.0250,1.3250,0.0086,0.1244,-0.1349,0.1837
13.4880,0.9750,-0.0750,1.3250,0.0065,0.1047,0.0981,0.1436
13.4880,0.9750,-0.1250,1.3250,-0.0012,0.1618,-0.0492,0.1691
13.4880,0.9750,-0.2750,1.2750,0.0233,0.1121,0.0831,0.1414
13.4880,0.9750,-0.3250,1.2750,0.0095,0.1826,-0.0449,0.1883
13.4880,0.9750,-0.3750,1.2250,-0.0084,0.2606,-0.2160,0.3386
13.4880,0.9750,-0.4750,1.2250,0.0170,0.0829,0.2275,0.2427
13.4880,0.9750,-0.5750,1.1750,-0.0125,0.1717,-0.1505,0.2286
13.4880,0.9750,-0.6750,1.1750,-0.0131,-0.1089,-0.1288,0.1692
13.4880,0.9750,-0.7250,1.1750,-0.0132,0.0878,0.1404,0.1661
13.4880,0.9750,-0.8750,1.1250,0.2048,-6.5937,8.1579,10.4914
13.4880,0.9750,-1.6250,0.9250,0.1991,-9.1813,5.6742,10.7950
13.4880,0.9750,-2.0750,0.8250,0.1970,-10.4038,4.2680,11.2470
13.4880,-0.7750,4.5750,-0.3750,-0.4170,0.0483,0.5245,0.6718
13.4880,-0.6750,4.5750,-0.2250,1.1814,0.0735,4.8834,5.0248
13.4880,-0.5750,4.5750,-0.0750,0.3712,-0.0032,0.6587,0.7561
13.4880,-0.1750,4.5750,0.6750,-1.4590,0.0942,6.7333,6.8902
13.4880,-0.0750,4.5750,0.8250,0.2849,-0.0148,-0.5034,0.5786
13.4880,0.0250,4.5750,0.9750,0.1039,-0.0562,-0.2068,0.2381
13.4880,0.9750,0.2250,1.4250,0.0116,0.2391,-0.1605,0.2883
13.4880,0.9750,0.0750,1.4250,0.0100,0.3228,-0.0609,0.3286
13.4880,0.9750,-0.0750,1.3750,0.0046,0.2111,0.1557,0.2623
13.4880,0.9750,-0.2750,1.3250,0.0244,0.2767,0.0156,0.2782
13.4880,0.9750,-0.4250,1.2750,-0.0038,0.1608,0.2115,0.2657
13.4880,0.9750,-0.4750,1.2750,0.0191,0.1661,0.1873,0.2511
13.4880,0.9750,-0.5250,1.2250,0.0164,0.3184,-0.1597,0.3566
13.4880,0.9750,-0.6250,1.2250,-0.0051,0.1593,0.2221,0.2734
13.4880,0.9750,-0.6750,1.2250,0.0009,0.2366,0.1095,0.2607
13.4880,0.9750,-0.7750,1.1750,-0.0194,-0.1433,-0.2265,0.2687
13.4880,0.9750,-0.9750,1.1250,-0.0061,-0.0986,0.1620,0.1897
13.4880,0.9750,-1.2250,1.0750,0.2085,-8.2976,6.7435,10.6943
13.4880,0.9750,-1.5750,0.9750,0.1941,-9.4975,5.5251,10.9894
13.4880,0.9750,-2.4250,0.7750,0.1855,-11.8602,2.7831,12.1837
13.4880,0.9250,-4.4250,0.0750,-0.3572,0.0662,-0.4191,0.5546
13.4880,-0.2750,4.5750,0.5250,-1.1837,-0.0685,0.1712,1.1980
13.4880,0.0250,4.5750,1.0250,-1.5311,0.0427,8.6958,8.8297
13.4880,0.2750,4.5750,1.4750,-0.3317,-0.0330,-0.7068,0.7814
13.4880,0.9750,0.1750,1.4750,0.0106,-0.5373,-0.2836,0.6077
13.4880,0.9750,-0.0750,1.4250,0.0020,0.4352,0.2149,0.4854
13.4880,0.9750,-0.2250,1.3750,-0.0153,0.3972,-0.0572,0.4016
13.4880,0.9750,-0.4250,1.3250,-0.0064,0.3465,0.2118,0.4061
13.4880,0.9750,-0.5250,1.2750,0.0014,-0.4182,-0.2798,0.5031
13.4880,0.9750,-0.6250,1.2750,-0.0082,0.3283,0.1780,0.3735
13.4880,0.9750,-0.7250,1.2250,-0.0108,-0.3427,-0.2674,0.4348
13.4880,0.9750,-0.7750,1.2250,-0.0099,0.2982,0.2584,0.3947
13.4880,0.9750,-0.8750,1.1750,0.0105,-0.1548,-0.2587,0.3016
13.4880,0.9750,-0.9250,1.1750,-0.0156,0.0766,-0.2556,0.2673
13.4880,0.9750,-0.9750,1.1750,-0.0002,0.2161,0.0877,0.2332
13.4880,0.9750,-1.1750,1.1250,-0.0266,0.0150,0.1090,0.1132
13.4880,0.7250,-4.4250,-0.2250,-0.4096,0.0155,0.3696,0.5519
13.4880,-0.7750,4.5750,-0.3250,-0.2032,0.0285,0.1112,0.2334
13.4880,-0.6750,4.5750,-0.1750,-0.4666,0.0262,0.2639,0.5367
13.4880,-0.5750,4.5750,-0.0250,0.9044,-0.0212,0.0344,0.9053
13.4880,-0.2750,4.5750,0.5750,-0.3451,-0.0771,0.0875,0.3643
13.4880,-0.1750,4.5750,0.7250,-0.5078,0.0743,0.2188,0.5579
13.4880,0.9750,0.3250,1.5750,0.0076,-0.2579,-0.0824,0.2709
13.4880,0.9750,0.2750,1.5750,0.0112,-0.1714,0.3461,0.3864
13.4880,0.9750,0.1750,1.5250,0.0089,-0.3012,-0.1683,0.3451
13.4880,0.9750,0.0250,1.4750,0.0061,-0.3201,-0.2855,0.4290
13.4880,0.9750,-0.1250,1.4750,-0.0021,-0.1525,0.0794,0.1719
13.4880,0.9750,-0.2750,1.4250,-0.0217,-0.1870,-0.2505,0.3134
13.4880,0.9750,-0.3250,1.3750,0.0273,-0.3286,-0.2265,0.4000
13.4880,0.9750,-0.4750,1.3750,-0.0055,-0.2383,0.0348,0.2409
13.4880,0.9750,-0.5750,1.3250,0.0225,0.6003,0.3117,0.6768
13.4880,0.9750,-0.6750,1.2750,-0.0050,-0.2875,-0.2775,0.3996
13.4880,0.9750,-0.8250,1.2750,-0.0257,-0.3022,0.0041,0.3034
13.4880,0.9750,-0.9750,1.2250,-0.0024,-0.2658,-0.0803,0.2776
13.4880,0.9750,-1.0250,1.1750,-0.0052,0.0792,-0.3139,0.3238
13.4880,0.9750,-1.1250,1.1750,-0.0164,0.2130,-0.3590,0.4177
13.4880,0.9750,-1.2750,1.1250,-0.0234,0.0188,0.1839,0.1863
13.4880,0.9750,-1.3750,1.1250,-0.0738,0.3203,0.1273,0.3525
13.4880,0.9750,-4.0750,0.3250,0.2184,-0.7850,1.8587,2.0294
13.4880,0.9750,-4.4250,0.2250,-0.5981,-1.3713,-0.2157,1.5116
13.4880,0.8750,-4.4250,0.0750,-0.9370,0.0122,0.5501,1.0866
13.4880,0.6250,-4.4250,-0.3750,-0.1511,0.0151,0.6869,0.7035
13.4880,-0.0750,0.2750,-0.3750,0.7997,-2.4419,-0.1524,2.5741
13.4880,-0.1750,4.5750,0.7750,0.1459,0.0705,-0.4029,0.4343
13.4880,-0.0750,4.5750,0.9250,0.2340,0.0133,-0.0540,0.2405
13.4880,0.0250,4.5750,1.0750,0.6367,-0.0891,0.2936,0.7068
13.4880,0.2750,4.5750,1.5750,-0.1905,-0.0453,0.2310,0.3028
13.4880,0.9750,0.2750,1.6250,0.0067,0.2800,0.2664,0.3866
13.4880,0.9750,0.1750,1.5750,0.0076,0.1487,-0.0290,0.1517
13.4880,0.9750,0.0750,1.5750,0.1325,-4.4865,8.6563,9.7508
13.4880,0.9750,0.0250,1.5250,0.0044,0.0672,-0.1294,0.1459
13.4880,0.9750,-0.0750,1.5250,-0.0020,0.2287,-0.3265,0.3987
13.4880,0.9750,-0.4250,1.4250,0.0182,0.2143,0.3463,0.4077
